-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,3.3911649915626385,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,4.606758320361759,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,4.898979485566365
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
1.8019495335286195,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,3.3911649915626385,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
1.8019495335286195,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
1.8019495335286195,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
1.8019495335286195,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
2.6439820258317126,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,4.606758320361759,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,4.606758320361759,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,4.898979485566365
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.9599170412255263,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
3.486014518134806,-0.21707238158772688,3.3911649915626385,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
1.8019495335286195,-0.21707238158772688,3.3911649915626385,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
0.11788454892243298,-0.21707238158772688,3.3911649915626385,-0.20412414523193187
-0.7241479433806604,-0.21707238158772688,-0.29488391230979466,-0.20412414523193187
